"priceper","year","dateoftransfer","propertytype","duration","price","postcode","lad21cd","transactionid","id","tfarea","numberrooms","classt","CURRENT_ENERGY_EFFICIENCY","POTENTIAL_ENERGY_EFFICIENCY","CONSTRUCTION_AGE_BAND"
3406.59340659341,2016,2016-04-08,"S","F",310000,"BN15 0AD","E07000223","{31FB4C18-3D56-57B9-E050-A8C063053436}","12719053",91,3,11,58,75,"England and Wales: 1930-1949"
2904.23861852433,2009,2009-10-06,"S","F",185000,"BN15 0AD","E07000223","{2427FBEE-2D61-4680-B983-0D3BBF3D352F}","12721879",63.7,3,11,59,74,"England and Wales: 1930-1949"
1096.77419354839,1997,1997-11-26,"S","F",68000,"BN15 0AD","E07000223","{C69E1442-C11A-4018-B03C-6A8A0A45A30A}","12727451",62,3,11,66,86,"England and Wales: 1930-1949"
1811.02362204724,2012,2012-07-26,"S","F",230000,"BN15 0AD","E07000223","{F959F7B6-2A00-42DF-A5BE-81C3AB921CB7}","12721219",127,6,11,59,77,"England and Wales: 1950-1966"
1011.76470588235,1998,1998-12-22,"S","F",86000,"BN15 0AD","E07000223","{5472D029-32CA-42D2-A916-A2C52C6B1662}","12723665",85,4,11,53,82,"England and Wales: 1950-1966"
2064.51612903226,2002,2002-07-12,"S","F",128000,"BN15 0AD","E07000223","{B656BBF8-9AF3-43F3-AB30-99EED59113AD}","12727451",62,3,11,66,86,"England and Wales: 1930-1949"
1483.51648351648,2002,2002-08-01,"S","F",135000,"BN15 0AD","E07000223","{072F5A98-3317-4EEE-980C-5BD0102EBE8F}","12719053",91,3,11,58,75,"England and Wales: 1930-1949"
4857.14285714286,2021,2021-08-02,"D","F",306000,"BN15 0AD","E07000223","{CB0035E6-63A4-58AE-E053-6B04A8C091AF}","12732018",63,4,11,58,85,"England and Wales: 1930-1949"
3500,2015,2015-07-01,"S","F",224000,"BN15 0AD","E07000223","{95715DEF-5B54-4A87-9927-DC15AC38ACD7}","12720002",64,4,11,62,88,"England and Wales: 1930-1949"
2887.58744102814,2010,2010-02-19,"S","F",177500,"BN15 0AD","E07000223","{BD944EBA-BEB6-4419-B8C4-F42B5DF2B15B}","12729469",61.47,4,12,53,71,"England and Wales: 1930-1949"
